Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Processed_Reviews,Category,Processed_Sentiment
51,862,41,Love,"I absolutely love this bib tee! it's probably my favorite retailer purchase of all time. i'm 5'7"", 140 pounds and the small was a perfect fit for me. i typically wear either a s or m tops.",5,1,2,General,Tops,Knits,"['absolutely', 'love', 'bib', 'tee', 'probably', 'favorite', 'retailer', 'purchase', 'time', 'pounds', 'small', 'perfect', 'fit', 'typically', 'wear', 'either', 'tops']",Both,Good
52,1104,39,,"Love the color and style, but material snags easily",3,1,3,General,Dresses,Dresses,"['love', 'color', 'style', 'material', 'snags', 'easily']",Quality,Good
53,862,39,Flattering and comfortable,"Very soft and comfortable. the shirt has an unusual, asymmetrical seam that appears along the front, right-hand side of the garment. (the model is positioned so that you can't see this detail from the picture. i attached a picture that includes the front seam.) i actually like the seam - it creates more visual interest, and adds a little bit of ruching that helps hide my belly. the cowl neck is very well done - there are two layers that form the cowl, and i've found that it means wardrobe malfun",5,1,34,General,Tops,Knits,"['soft', 'comfortable', 'shirt', 'unusual', 'asymmetrical', 'seam', 'appears', 'along', 'front', 'side', 'garment', 'model', 'positioned', 'ca', 'see', 'detail', 'picture', 'attached', 'picture', 'includes', 'front', 'seam', 'actually', 'like', 'seam', 'creates', 'visual', 'interest', 'adds', 'little', 'bit', 'ruching', 'helps', 'hide', 'belly', 'cowl', 'neck', 'well', 'done', 'two', 'layers', 'form', 'cowl', 'found', 'means', 'wardrobe', 'malfun']",Other,Good
54,862,66,Cute top,"Nice top. armholes are a bit oversized but as an older woman, i'm picky about that. the print is pretty and unusual. it just didn't look great on me. there's a slight peplum in the back that hangs nicely. it's a lightweight tee fabric that's opaque. i tried it on with a black bra which was barely visible. great for warmer climates but there are so many gorgeous tops out now, that i decided to return since summer is winding down. i do recommend.",4,1,2,General,Tops,Knits,"['nice', 'top', 'armholes', 'bit', 'oversized', 'older', 'woman', 'picky', 'print', 'pretty', 'unusual', 'look', 'great', 'slight', 'peplum', 'back', 'hangs', 'nicely', 'lightweight', 'tee', 'fabric', 'opaque', 'tried', 'black', 'bra', 'barely', 'visible', 'great', 'warmer', 'climates', 'many', 'gorgeous', 'tops', 'decided', 'return', 'since', 'summer', 'winding', 'recommend']",Quality,Good
55,862,61,Soft and cute as can be!,This is an adorable top that i find to be extremely comfortable. i don't usually buy prints but this one is so feminine and looks great with dark wash jeans. i am a 36d and the medium was a perfect fit.,5,1,2,General,Tops,Knits,"['adorable', 'top', 'find', 'extremely', 'comfortable', 'usually', 'buy', 'prints', 'one', 'feminine', 'looks', 'great', 'dark', 'wash', 'jeans', 'medium', 'perfect', 'fit']",Quality,Good
56,368,33,,"I am pregnant and i thought this would be a great sleep bra. it's soft and fits okay, but it has zero support or shape. i would only buy if you are a b cup or smaller and can get away without support. if i would have seen this is the store, i would have passed over it. however, i was too lazy to return so i am wearing it. it's comfortable so that's a redeeming quality. i would not recommend for larger chested ladies, though!",2,0,3,Initmates,Intimate,Intimates,"['pregnant', 'thought', 'would', 'great', 'sleep', 'bra', 'soft', 'fits', 'okay', 'zero', 'support', 'shape', 'would', 'buy', 'b', 'cup', 'smaller', 'get', 'away', 'without', 'support', 'would', 'seen', 'store', 'would', 'passed', 'however', 'lazy', 'return', 'wearing', 'comfortable', 'redeeming', 'quality', 'would', 'recommend', 'larger', 'chested', 'ladies', 'though']",Quality,Good
57,862,31,"Boring front, great back",This tank fit well and i loved the ruffle in the back and how it layed. but the front was not a good look and i will be retuning it.,3,0,0,General,Tops,Knits,"['tank', 'fit', 'well', 'loved', 'ruffle', 'back', 'layed', 'front', 'good', 'look', 'retuning']",Quality,Good
58,1095,36,,"I got this in the petite length, size o, and it fit just right. i like that i didn't have to have it altered in the length; can wear with flats with plenty of clearance to the floor from the bottom hem. my only beef with the design is the height of the waist. i personally think that the elastic waistband looks cheap, and really needs to be concealed with a belt, yet because it sits so high, literally right under the bustline, it's a tricky one to pull off. i have a wide belt that sort of does th",4,1,0,General Petite,Dresses,Dresses,"['got', 'petite', 'length', 'size', 'fit', 'right', 'like', 'altered', 'length', 'wear', 'flats', 'plenty', 'clearance', 'floor', 'bottom', 'hem', 'beef', 'design', 'height', 'waist', 'personally', 'think', 'elastic', 'waistband', 'looks', 'cheap', 'really', 'needs', 'concealed', 'belt', 'yet', 'sits', 'high', 'literally', 'right', 'bustline', 'tricky', 'one', 'pull', 'wide', 'belt', 'sort', 'th']",Quality,Good
59,368,52,Soft and comfortable,"I've been looking for bralettes that provide some support but not binding/tight for night time and casual wear. this is a light weight bra, could be a little more supportive. pretty color, with nice lines. only downside is the retailer tag on the back - itchy (i need to remove it.)",4,1,1,Initmates,Intimate,Intimates,"['looking', 'bralettes', 'provide', 'support', 'night', 'time', 'casual', 'wear', 'light', 'weight', 'bra', 'could', 'little', 'supportive', 'pretty', 'color', 'nice', 'lines', 'downside', 'retailer', 'tag', 'back', 'itchy', 'need', 'remove']",Shipping,Good
60,1095,41,Gorgeous dress!,"This dress is simply beautiful and stunning. it is so figure flattering and i can't wait to wear it. size small worked for me, and since i'm tall it fell right to my ankle which is perfect for me. i could not be happier with the purchase and the keyhole in the back is a beautiful detail.",5,1,0,General Petite,Dresses,Dresses,"['dress', 'simply', 'beautiful', 'stunning', 'figure', 'flattering', 'ca', 'wait', 'wear', 'size', 'small', 'worked', 'since', 'tall', 'fell', 'right', 'ankle', 'perfect', 'could', 'happier', 'purchase', 'keyhole', 'back', 'beautiful', 'detail']",Quality,Good
61,368,36,Itchy tags,"3 tags sewn in, 2 small (about 1'' long) and 1 huge (about 2'' x 3''). very itchy so i cut them out. then the thread left behind was plasticy and even more itchy! how can you make an intimates item with such itchy tags? not comfortable at all! also - i love bralettes and wear them all the time including to work. i am a b cup. however, this one is so thin and flimsy that it gives no support even to a b cup - so for me this would only be a lounging bralette - if it wasn't so itchy!",1,0,0,Initmates,Intimate,Intimates,"['tags', 'sewn', 'small', 'long', 'huge', 'x', 'itchy', 'cut', 'thread', 'left', 'behind', 'plasticy', 'even', 'itchy', 'make', 'intimates', 'item', 'itchy', 'tags', 'comfortable', 'also', 'love', 'bralettes', 'wear', 'time', 'including', 'work', 'b', 'cup', 'however', 'one', 'thin', 'flimsy', 'gives', 'support', 'even', 'b', 'cup', 'would', 'lounging', 'bralette', 'itchy']",Both,Good
62,862,28,Must have,I recently got this on sale after looking at it forever on my wish list. i'm so happy with it. its very comfortable and just long enough for my torso (5'3). the pattern on the front is very flattering.,5,1,0,General,Tops,Knits,"['recently', 'got', 'sale', 'looking', 'forever', 'wish', 'list', 'happy', 'comfortable', 'long', 'enough', 'torso', 'pattern', 'front', 'flattering']",Other,Good
63,862,57,Cute top! love the brand,"Very comfortable shirt, light weight top with lovely floral colors. great for spring/summer with white jeans. love everything one september makes!",5,1,1,General,Tops,Knits,"['comfortable', 'shirt', 'light', 'weight', 'top', 'lovely', 'floral', 'colors', 'great', 'white', 'jeans', 'love', 'everything', 'one', 'september', 'makes']",Other,Good
64,862,43,Love this top,Loved this top and was really happy to find it on sale!,5,1,0,General,Tops,Knits,"['loved', 'top', 'really', 'happy', 'find', 'sale']",Other,Good
65,862,58,,"Beautiful top, but delicate! i wore it to school and the straps on my backpack caused some pilling. other than that it is beautiful and vibrant! just make sure you aren't doing/wearing anything that will rub it continuously since the fabric is delicate",4,1,2,General,Tops,Knits,"['beautiful', 'top', 'delicate', 'wore', 'school', 'straps', 'backpack', 'caused', 'pilling', 'beautiful', 'vibrant', 'make', 'sure', 'anything', 'rub', 'continuously', 'since', 'fabric', 'delicate']",Quality,Good
66,862,60,Super cute and unique top,"Just received this in the mail, tried it on and am smitten. i'm usually a l, but sometimes i'm a xl (if no stretch), in retailer tops. i bought this one in l and i'm sure glad i did. very flowy, stretchy and comfortable. i also bought the meda lace top from one september and they are very similar expect this is more of a t-shirt and the other is more of a blouse. i almost think i could've gotten a m in this because there is a lot of extra fabric at the chest which is usually never the issue for me",4,1,9,General,Tops,Knits,"['received', 'mail', 'tried', 'smitten', 'usually', 'l', 'sometimes', 'xl', 'stretch', 'retailer', 'tops', 'bought', 'one', 'l', 'sure', 'glad', 'flowy', 'stretchy', 'comfortable', 'also', 'bought', 'meda', 'lace', 'top', 'one', 'september', 'similar', 'expect', 'blouse', 'almost', 'think', 'could', 'gotten', 'lot', 'extra', 'fabric', 'chest', 'usually', 'never', 'issue']",Both,Good
67,862,40,Beautiful top,"Love this top! i kept eyeing it online and wavering on size, since my post-baby body is a little wonky. i went with the xsp, and miraculously, it works perfectly! so, i would say it does run just a little large..... i love the length, and usually do not go with petite sizes at retailer because i like the longer lengths of the regular. but this is perfect on me, and there is give up top, so it looks lovely. and it is very soft and comfortable. this will be a go-to top this season!",5,1,1,General,Tops,Knits,"['love', 'top', 'kept', 'eyeing', 'online', 'wavering', 'size', 'since', 'body', 'little', 'wonky', 'went', 'xsp', 'miraculously', 'works', 'perfectly', 'would', 'say', 'run', 'little', 'large', 'love', 'length', 'usually', 'go', 'petite', 'sizes', 'retailer', 'like', 'longer', 'lengths', 'regular', 'perfect', 'give', 'top', 'looks', 'lovely', 'soft', 'comfortable', 'top', 'season']",Quality,Good
68,862,37,I wanted to love this top...,"I really loved this top online and wanted to love it in person. it is soft and the patter is okay in person. the neckline is higher than i am used to. also, there are two buttons in the back that must be unbuttoned in order to wear the top. it is difficult to button them behind your neck with the top on. unfortunately i had to return this item...",2,0,0,General,Tops,Knits,"['really', 'loved', 'top', 'online', 'wanted', 'love', 'person', 'soft', 'patter', 'okay', 'person', 'neckline', 'higher', 'used', 'also', 'two', 'buttons', 'back', 'must', 'unbuttoned', 'order', 'wear', 'top', 'difficult', 'button', 'behind', 'neck', 'top', 'unfortunately', 'return', 'item']",Other,Good
69,1078,56,Great summer fabric!,"I really wanted this to work. alas, it had a strange fit for me. the straps would not stay up, and it had a weird fit under the breast. it worked standing up, but the minute i sat down it fell off my shoulders. the fabric was beautiful! and i loved that it had pockets.",3,0,1,General Petite,Dresses,Dresses,"['really', 'wanted', 'work', 'alas', 'strange', 'fit', 'straps', 'would', 'stay', 'weird', 'fit', 'breast', 'worked', 'standing', 'minute', 'sat', 'fell', 'shoulders', 'fabric', 'beautiful', 'loved', 'pockets']",Quality,Good
70,845,38,"Cute, but massive sweep","This top is so cute, but it is massively babydoll shaped (a- line) which is not apparent from the pictures. i measured the xs i have and the chest is about 42"" and sweep is over 70"". i would definitely keep this top if it hung straighter. the craftsmanship is lovely and fabric is so natural and handwoven looking. i'm thinking about asking my tailor if she can take the sides in, but that might ruin it as the fabric layout is cut and proportioned to this swing style.",4,1,10,General Petite,Tops,Blouses,"['top', 'cute', 'massively', 'babydoll', 'shaped', 'line', 'apparent', 'pictures', 'measured', 'xs', 'chest', 'sweep', 'would', 'definitely', 'keep', 'top', 'hung', 'straighter', 'craftsmanship', 'lovely', 'fabric', 'natural', 'handwoven', 'looking', 'thinking', 'asking', 'tailor', 'take', 'sides', 'might', 'ruin', 'fabric', 'layout', 'cut', 'proportioned', 'swing', 'style']",Quality,Good
71,822,36,Short and boxy,"Why do designers keep making crop tops??!! i can't imagine this would be flattering on anyone, especially someone average height and well endowed on top. i looked like a football player. the pattern and fabric are gorgeous, so if you are like 4' tall and super tiny and can fit xxs this may work? i am between a 6-8 and fit a small and it was huge on me and almost was bigger at the bottom than the top. such a weird cut. there is a cami underneath so if it rides up that will show but that is so 80s",2,0,0,General,Tops,Blouses,"['designers', 'keep', 'making', 'crop', 'tops', 'ca', 'imagine', 'would', 'flattering', 'anyone', 'especially', 'someone', 'average', 'height', 'well', 'endowed', 'top', 'looked', 'like', 'football', 'player', 'pattern', 'fabric', 'gorgeous', 'like', 'tall', 'super', 'tiny', 'fit', 'xxs', 'may', 'work', 'fit', 'small', 'huge', 'almost', 'bigger', 'bottom', 'top', 'weird', 'cut', 'cami', 'underneath', 'rides', 'show']",Quality,Good
